subject_id	parent_id	subject_kind	requirement_id	level	decision	status	evidence	limitation
env-pixi-lock	ro-root	environment-lock	D.2	SHOULD	adopt	partial	envs/pixi.lock;envs/README.md	Exact cross-platform solve exists; macOS git-annex is an exact declared host dependency
doc-env-bootstrap	ro-root	documentation	S.1	MUST	adopt	met	envs/README.md	Tracked path is directly reachable from the research-object root
doc-env-bootstrap	ro-root	documentation	S.2	MUST	adopt	unmet	config/components.tsv#license_status	No governing project licence declaration is retrievable
doc-env-bootstrap	ro-root	documentation	T.1	MUST	adopt	met	git:containing-commit:envs/README.md	The containing Git commit or recorded earlier commit and path provide content identity
doc-env-bootstrap	ro-root	documentation	T.2	SHOULD	adopt	met	.gitattributes;envs/README.md	Stored directly in the root Git/DataLad dataset
doc-env-bootstrap	ro-root	documentation	T.3	MUST	adopt	met	git:containing-commit:envs/README.md	The containing Git commit or recorded earlier commit records this modification
doc-env-bootstrap	ro-root	documentation	M.1	SHOULD	adopt	partial	envs/README.md	A stable tracked boundary exists but is stored directly in the root dataset
doc-env-bootstrap	ro-root	documentation	M.3	SHOULD	adopt	unmet	config/components.tsv#license_status	Independent licence declaration and compatibility decision are missing
doc-env-bootstrap	ro-root	documentation	D.1	MUST	adopt	met	https://github.com/con/STAMPED-dl_morphometrics_biases;git:containing-commit:envs/README.md	The exact containing or earlier commit is published with the public root repository
doc-env-bootstrap	ro-root	documentation	D.3	SHOULD	adopt	unmet	config/components.tsv#license_status	No resolvable project licence identifier is recorded
doc-env-bootstrap	ro-root	documentation	T.4-programmatic	SHOULD	decline	not-applicable	envs/README.md	This static component does not perform code-driven modifications or emit provenance records
doc-env-bootstrap	ro-root	documentation	T.4-versions	MUST	adopt	not-applicable	envs/README.md	This component is not a code-driven execution whose involved versions must be reported
doc-env-bootstrap	ro-root	documentation	A.1	MUST	adopt	partial	envs/README.md	The document is useful context but is not sufficient to reproduce every result
doc-env-bootstrap	ro-root	documentation	A.2	SHOULD	adopt	partial	envs/README.md	Commands or routing are actionable but scientific execution remains incomplete
doc-env-bootstrap	ro-root	documentation	P.1	MUST	adopt	not-applicable	envs/README.md	This static component does not execute against host state
doc-env-bootstrap	ro-root	documentation	P.2	MUST	adopt	not-applicable	envs/README.md	This component is not a computational environment or executing procedure
doc-env-bootstrap	ro-root	documentation	P.3	MUST	adopt	not-applicable	envs/README.md	This component does not define a computational environment
doc-env-bootstrap	ro-root	documentation	E.1	SHOULD	decline	not-applicable	envs/README.md	This component does not produce a computational result
doc-env-bootstrap	ro-root	documentation	D.2	SHOULD	decline	not-applicable	envs/README.md	This component is not an environment specification or build
link-pixi-prefix	ro-root	discovery-link	S.1	MUST	adopt	met	.pixi -> envs/.pixi	Tracked path is directly reachable from the research-object root
link-pixi-prefix	ro-root	discovery-link	S.2	MUST	adopt	unmet	config/components.tsv#license_status	No governing project licence declaration is retrievable
link-pixi-prefix	ro-root	discovery-link	T.1	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:.pixi	The containing Git commit or recorded earlier commit and path provide content identity
link-pixi-prefix	ro-root	discovery-link	T.2	SHOULD	adopt	met	.gitattributes;.pixi -> envs/.pixi	Stored directly in the root Git/DataLad dataset
link-pixi-prefix	ro-root	discovery-link	T.3	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:.pixi	The containing Git commit or recorded earlier commit records this modification
link-pixi-prefix	ro-root	discovery-link	M.1	SHOULD	adopt	partial	.pixi -> envs/.pixi	A stable tracked boundary exists but is stored directly in the root dataset
link-pixi-prefix	ro-root	discovery-link	M.3	SHOULD	adopt	unmet	config/components.tsv#license_status	Independent licence declaration and compatibility decision are missing
link-pixi-prefix	ro-root	discovery-link	D.1	MUST	adopt	met	https://github.com/con/STAMPED-dl_morphometrics_biases;git:55a061ebcaf614555fa73e9eea1e45e808199c18:.pixi	The exact containing or earlier commit is published with the public root repository
link-pixi-prefix	ro-root	discovery-link	D.3	SHOULD	adopt	unmet	config/components.tsv#license_status	No resolvable project licence identifier is recorded
link-pixi-prefix	ro-root	discovery-link	T.4-programmatic	SHOULD	decline	not-applicable	.pixi -> envs/.pixi	This static component does not perform code-driven modifications or emit provenance records
link-pixi-prefix	ro-root	discovery-link	T.4-versions	MUST	adopt	not-applicable	.pixi -> envs/.pixi	This component is not a code-driven execution whose involved versions must be reported
link-pixi-prefix	ro-root	discovery-link	A.1	MUST	adopt	not-applicable	.pixi -> envs/.pixi	This component is not a procedure for reproducing a computational result
link-pixi-prefix	ro-root	discovery-link	A.2	SHOULD	decline	not-applicable	.pixi -> envs/.pixi	This component is not a procedure requiring an executable specification
link-pixi-prefix	ro-root	discovery-link	P.1	MUST	adopt	not-applicable	.pixi -> envs/.pixi	This static component does not execute against host state
link-pixi-prefix	ro-root	discovery-link	P.2	MUST	adopt	not-applicable	.pixi -> envs/.pixi	This component is not a computational environment or executing procedure
link-pixi-prefix	ro-root	discovery-link	P.3	MUST	adopt	not-applicable	.pixi -> envs/.pixi	This component does not define a computational environment
link-pixi-prefix	ro-root	discovery-link	E.1	SHOULD	decline	not-applicable	.pixi -> envs/.pixi	This component does not produce a computational result
link-pixi-prefix	ro-root	discovery-link	D.2	SHOULD	decline	not-applicable	.pixi -> envs/.pixi	This component is not an environment specification or build
link-pixi-manifest	ro-root	discovery-link	S.1	MUST	adopt	met	pixi.toml -> envs/pixi.toml	Tracked path is directly reachable from the research-object root
link-pixi-manifest	ro-root	discovery-link	S.2	MUST	adopt	unmet	config/components.tsv#license_status	No governing project licence declaration is retrievable
link-pixi-manifest	ro-root	discovery-link	T.1	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.toml	The containing Git commit or recorded earlier commit and path provide content identity
link-pixi-manifest	ro-root	discovery-link	T.2	SHOULD	adopt	met	.gitattributes;pixi.toml -> envs/pixi.toml	Stored directly in the root Git/DataLad dataset
link-pixi-manifest	ro-root	discovery-link	T.3	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.toml	The containing Git commit or recorded earlier commit records this modification
link-pixi-manifest	ro-root	discovery-link	M.1	SHOULD	adopt	partial	pixi.toml -> envs/pixi.toml	A stable tracked boundary exists but is stored directly in the root dataset
link-pixi-manifest	ro-root	discovery-link	M.3	SHOULD	adopt	unmet	config/components.tsv#license_status	Independent licence declaration and compatibility decision are missing
link-pixi-manifest	ro-root	discovery-link	D.1	MUST	adopt	met	https://github.com/con/STAMPED-dl_morphometrics_biases;git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.toml	The exact containing or earlier commit is published with the public root repository
link-pixi-manifest	ro-root	discovery-link	D.3	SHOULD	adopt	unmet	config/components.tsv#license_status	No resolvable project licence identifier is recorded
link-pixi-manifest	ro-root	discovery-link	T.4-programmatic	SHOULD	decline	not-applicable	pixi.toml -> envs/pixi.toml	This static component does not perform code-driven modifications or emit provenance records
link-pixi-manifest	ro-root	discovery-link	T.4-versions	MUST	adopt	not-applicable	pixi.toml -> envs/pixi.toml	This component is not a code-driven execution whose involved versions must be reported
link-pixi-manifest	ro-root	discovery-link	A.1	MUST	adopt	not-applicable	pixi.toml -> envs/pixi.toml	This component is not a procedure for reproducing a computational result
link-pixi-manifest	ro-root	discovery-link	A.2	SHOULD	decline	not-applicable	pixi.toml -> envs/pixi.toml	This component is not a procedure requiring an executable specification
link-pixi-manifest	ro-root	discovery-link	P.1	MUST	adopt	not-applicable	pixi.toml -> envs/pixi.toml	This static component does not execute against host state
link-pixi-manifest	ro-root	discovery-link	P.2	MUST	adopt	not-applicable	pixi.toml -> envs/pixi.toml	This component is not a computational environment or executing procedure
link-pixi-manifest	ro-root	discovery-link	P.3	MUST	adopt	not-applicable	pixi.toml -> envs/pixi.toml	This component does not define a computational environment
link-pixi-manifest	ro-root	discovery-link	E.1	SHOULD	decline	not-applicable	pixi.toml -> envs/pixi.toml	This component does not produce a computational result
link-pixi-manifest	ro-root	discovery-link	D.2	SHOULD	decline	not-applicable	pixi.toml -> envs/pixi.toml	This component is not an environment specification or build
link-pixi-lock	ro-root	discovery-link	S.1	MUST	adopt	met	pixi.lock -> envs/pixi.lock	Tracked path is directly reachable from the research-object root
link-pixi-lock	ro-root	discovery-link	S.2	MUST	adopt	unmet	config/components.tsv#license_status	No governing project licence declaration is retrievable
link-pixi-lock	ro-root	discovery-link	T.1	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.lock	The containing Git commit or recorded earlier commit and path provide content identity
link-pixi-lock	ro-root	discovery-link	T.2	SHOULD	adopt	met	.gitattributes;pixi.lock -> envs/pixi.lock	Stored directly in the root Git/DataLad dataset
link-pixi-lock	ro-root	discovery-link	T.3	MUST	adopt	met	git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.lock	The containing Git commit or recorded earlier commit records this modification
link-pixi-lock	ro-root	discovery-link	M.1	SHOULD	adopt	partial	pixi.lock -> envs/pixi.lock	A stable tracked boundary exists but is stored directly in the root dataset
link-pixi-lock	ro-root	discovery-link	M.3	SHOULD	adopt	unmet	config/components.tsv#license_status	Independent licence declaration and compatibility decision are missing
link-pixi-lock	ro-root	discovery-link	D.1	MUST	adopt	met	https://github.com/con/STAMPED-dl_morphometrics_biases;git:55a061ebcaf614555fa73e9eea1e45e808199c18:pixi.lock	The exact containing or earlier commit is published with the public root repository
link-pixi-lock	ro-root	discovery-link	D.3	SHOULD	adopt	unmet	config/components.tsv#license_status	No resolvable project licence identifier is recorded
link-pixi-lock	ro-root	discovery-link	T.4-programmatic	SHOULD	decline	not-applicable	pixi.lock -> envs/pixi.lock	This static component does not perform code-driven modifications or emit provenance records
link-pixi-lock	ro-root	discovery-link	T.4-versions	MUST	adopt	not-applicable	pixi.lock -> envs/pixi.lock	This component is not a code-driven execution whose involved versions must be reported
link-pixi-lock	ro-root	discovery-link	A.1	MUST	adopt	not-applicable	pixi.lock -> envs/pixi.lock	This component is not a procedure for reproducing a computational result
link-pixi-lock	ro-root	discovery-link	A.2	SHOULD	decline	not-applicable	pixi.lock -> envs/pixi.lock	This component is not a procedure requiring an executable specification
link-pixi-lock	ro-root	discovery-link	P.1	MUST	adopt	not-applicable	pixi.lock -> envs/pixi.lock	This static component does not execute against host state
link-pixi-lock	ro-root	discovery-link	P.2	MUST	adopt	not-applicable	pixi.lock -> envs/pixi.lock	This component is not a computational environment or executing procedure
link-pixi-lock	ro-root	discovery-link	P.3	MUST	adopt	not-applicable	pixi.lock -> envs/pixi.lock	This component does not define a computational environment
